album,song,word,difficulty,definition
speaknow,Better than Revenge,"sophistication",Intermediate,"the quality of being refined, cultured, and elegant"
speaknow,Better than Revenge,"trend",Beginner,"a fashion or style that is popular at a particular time"
speaknow,Better than Revenge,"psycho",Intermediate,"a person who is considered to be mentally ill or unstable"
speaknow,Innocent,"war",Intermediate,"a state of conflict or competition between two or more parties"
speaknow,Innocent,"tightrope",Intermediate,"a thin, narrow strip of rope stretched between two points, often used as a metaphor for a precarious or delicate situation"
speaknow,Innocent,"balance",Beginner,"a state of equilibrium or stability"
speaknow,Innocent,"lunchbox",Intermediate,"a container used to carry food, often used as a metaphor for a carefree or innocent time"
speaknow,Innocent,"string",Intermediate,"a thread or cord, often used as a metaphor for a connection or a thread of continuity"
speaknow,Innocent,"ember",Intermediate,"a glowing, smoldering piece of coal or wood, often used as a metaphor for a lingering or fading memory"
speaknow,Innocent,"messed",Beginner,"to make a mistake or do something wrong"
speaknow,Innocent,"brand",Intermediate,"to give a new identity or appearance to something"
speaknow,Innocent,"tough",Beginner,"difficult or challenging"
speaknow,Haunted,"fragile",Intermediate,"easily broken or damaged; delicate"
speaknow,Haunted,"terribly",Intermediate,"very badly or unpleasantly; extremely"
speaknow,Haunted,"haunted",Intermediate,"feeling or showing a strong sense of fear, anxiety, or guilt"
speaknow,Haunted,"pain",Beginner,"a strong feeling of suffering or unhappiness"
speaknow,Haunted,"instead",Beginner,"in place of something else"
speaknow,Haunted,"nothing",Beginner,"something that has no value, significance, or existence"
speaknow,Last Kiss,"lit",Intermediate,"causing a strong feeling or excitement; bright or radiant"
speaknow,Last Kiss,"forever",Beginner,"lasting or seeming to last for an indefinitely long time"
speaknow,Last Kiss,"rude",Beginner,"lacking politeness or good manners"
speaknow,Last Kiss,"interruptions",Intermediate,"something that breaks the continuity of a process or activity"
speaknow,Last Kiss,"pictures",Beginner,"a series of images or photographs"
speaknow,Last Kiss,"breathe",Beginner,"to breathe in and out, or to live or exist"
speaknow,Last Kiss,"change",Beginner,"to make something different or to become different"
speaknow,Long Live,"decade",Beginner,"A period of 10 years, used to describe a specific time period."
speaknow,Long Live,"pretenders",Intermediate,"People who pretend to be something they're not, often used to describe people who are fake or insincere."
speaknow,Long Live,"cynics",Intermediate,"People who are skeptical or distrustful, often used to describe people who are negative or pessimistic."
speaknow,Long Live,"absurd",Intermediate,"Something that is unreasonable or illogical, often used to describe something that is ridiculous or nonsensical."
speaknow,Long Live,"thieves",Intermediate,"People who steal or take something that doesn't belong to them, often used to describe people who are rebellious or nonconformist."
speaknow,Long Live,"mountains",Beginner,"Large natural elevations of the earth's surface, often used to describe challenges or obstacles."
speaknow,Long Live,"dragons",Intermediate,"Mythical creatures that are often depicted as fire-breathing, scaly monsters, often used to describe challenges or obstacles."
speaknow,Long Live,"crown",Beginner,"A symbol of royalty or power, often used to describe something that is prestigious or esteemed."
ttpd,Fortnight,"aesthetic",Intermediate,"a set of principles or values that guide the way something looks or feels"
ttpd,Fortnight,"treason",Advanced,"the act of betraying a person's trust or loyalty"
ttpd,Fortnight,"miracle",Beginner,"a very good or wonderful thing that happens unexpectedly"
ttpd,Fortnight,"temporary",Beginner,"lasting for a short time only"
ttpd,Fortnight,"endless",Intermediate,"lasting or seeming to last forever"
ttpd,Fortnight,"neighbor",Beginner,"a person who lives near someone else"
ttpd,Fortnight,"sweater",Beginner,"a type of knitted garment worn for warmth"
ttpd,Fortnight,"cheating",Intermediate,"doing something wrong or unfair, especially in a romantic relationship"
ttpd,The Tortured Poets Department,"tortured",Intermediate,"experiencing or causing great mental or emotional pain; distressed"
ttpd,The Tortured Poets Department,"sabotage",Intermediate,"to deliberately cause something to fail or be less effective"
ttpd,The Tortured Poets Department,"decodes",Intermediate,"to understand or interpret a message, code, or situation"
ttpd,The Tortured Poets Department,"cyclone",Beginner,"a rotating column of air that forms over warm water and can cause damage on land"
ttpd,The Tortured Poets Department,"tattooed",Beginner,"having tattoos"
ttpd,The Tortured Poets Department,"dread",Intermediate,"a feeling of great fear or anxiety"
ttpd,The Tortured Poets Department,"idiots",Beginner,"people who are foolish or stupid"
ttpd,The Tortured Poets Department,"troll",Intermediate,"to tease or annoy someone, often in a playful or mocking way"
ttpd,My Boy Only Breaks His Favorite Toys,"rivulets",Intermediate,"small streams or flows of liquid, especially water"
ttpd,My Boy Only Breaks His Favorite Toys,"litany",Intermediate,"a long, repetitive series of statements or prayers"
ttpd,My Boy Only Breaks His Favorite Toys,"tortured",Intermediate,"experiencing or causing great emotional pain or distress"
ttpd,My Boy Only Breaks His Favorite Toys,"pretend",Beginner,"to imagine or act as if something is true or real"
ttpd,My Boy Only Breaks His Favorite Toys,"sandlot",Intermediate,"a piece of land, especially one that is not formally organized or maintained"
ttpd,My Boy Only Breaks His Favorite Toys,"kens",Beginner,"a type of doll, especially one that is a male figure"
ttpd,Down Bad,"beam",Beginner,"to lift or move someone or something suddenly and quickly, often in a magical or supernatural way"
ttpd,Down Bad,"cosmic",Intermediate,"relating to the universe or space, especially in a way that is considered mysterious or magical"
ttpd,Down Bad,"petulance",Intermediate,"a feeling of sulky or sulky behavior, often in response to being refused or denied something"
ttpd,Down Bad,"heavenstruck",Intermediate,"completely amazed or overwhelmed, often in a way that is considered divine or supernatural"
ttpd,Down Bad,"hostile",Intermediate,"unfriendly or aggressive in behavior or attitude"
ttpd,Down Bad,"indecent",Intermediate,"unseemly or improper in behavior or attitude"
ttpd,Down Bad,"stranded",Intermediate,"left in a place or situation without being able to move or escape"
ttpd,So Long, London,"rift",Intermediate,"a long, narrow opening or fissure in the earth's surface, or a deep emotional division or conflict"
ttpd,So Long, London,"drillin'",Intermediate,"to try to persuade or convince someone of something, often in a forceful or insistent manner"
ttpd,So Long, London,"opt",Intermediate,"to choose or decide to do something, or to decline or refuse to do something"
ttpd,So Long, London,"gonе",Beginner,"past participle of 'go', indicating that something has happened or is no longer in existence"
ttpd,So Long, London,"pissed",Intermediate,"extremely angry or annoyed"
ttpd,So Long, London,"white-knuckle",Intermediate,"holding onto something tightly, often with a sense of desperation or fear"
ttpd,So Long, London,"resenment",Intermediate,"a feeling of bitter anger or resentment, often towards someone who has wronged you"
ttpd,So Long, London,"rarest",Intermediate,"extremely rare or scarce"
ttpd,So Long, London,"self-implode",Advanced,"to collapse or disintegrate from within, often due to internal conflict or stress"
ttpd,So Long, London,"sacrifice",Intermediate,"to give up or surrender something valuable or important, often in order to achieve a greater goal"
ttpd,So Long, London,"bluest",Intermediate,"the most intense or extreme form of something, often used to describe emotions or experiences"
ttpd,So Long, London,"color",Beginner,"a quality or characteristic that gives something its distinctive appearance or character"
ttpd,But Daddy I Love Him,"saboteurs",Intermediate,"people who secretly try to prevent something from happening or being successful"
ttpd,But Daddy I Love Him,"sanctimoniously",Advanced,"in a self-righteous or hypocritical way, often to impress others"
ttpd,But Daddy I Love Him,"vipers",Intermediate,"people who are deceitful or treacherous"
ttpd,But Daddy I Love Him,"soliloquies",Intermediate,"a long speech in a play or drama in which a character expresses their thoughts and feelings"
ttpd,But Daddy I Love Him,"empath's",Intermediate,"a person who is able to understand and share the feelings of others"
ttpd,But Daddy I Love Him,"counteract",Intermediate,"to neutralize or cancel out the effect of something"
ttpd,But Daddy I Love Him,"destiny",Intermediate,"the events that will necessarily happen to a person or thing in the future"
ttpd,But Daddy I Love Him,"scandal",Intermediate,"a situation in which something shocking or embarrassing happens"
ttpd,But Daddy I Love Him,"wine moms",Intermediate,"a type of mother who is often portrayed as being overly involved and judgmental"
ttpd,But Daddy I Love Him,"revelry",Intermediate,"a lively and noisy celebration, often involving drinking and music"
ttpd,Fresh Out the Slammer,"slammer",Beginner,"a prison or a place of confinement, especially a maximum-security prison"
ttpd,Fresh Out the Slammer,"splintered",Intermediate,"broken or split into pieces, often in a way that is difficult to repair"
ttpd,Fresh Out the Slammer,"handcuffed",Intermediate,"physically restrained or limited in some way, often in a way that is restrictive or oppressive"
ttpd,Fresh Out the Slammer,"labor",Beginner,"hard work or effort, often in a way that is exhausting or demanding"
ttpd,Fresh Out the Slammer,"ledge",Intermediate,"a narrow ledge or platform, often in a way that is precarious or unstable"
ttpd,Fresh Out the Slammer,"disappearing",Intermediate,"becoming less visible or less noticeable, often in a way that is gradual or subtle"
ttpd,Fresh Out the Slammer,"swirled",Intermediate,"moved or turned in a circular motion, often in a way that is chaotic or confusing"
ttpd,Fresh Out the Slammer,"stake",Intermediate,"a risk or a challenge, often in a way that is significant or important"
ttpd,Florida!!!,"barricaded",Intermediate,"completely surrounded or blocked, often in a way that prevents escape or entry"
ttpd,Florida!!!,"unforgivable",Intermediate,"not able to be forgiven or pardoned"
ttpd,Florida!!!,"despicable",Intermediate,"morally bad or wicked"
ttpd,Florida!!!,"exist",Beginner,"to be in a state of being or to have life"
ttpd,Florida!!!,"regrets",Beginner,"feelings of sadness or guilt about something that has happened"
ttpd,Florida!!!,"shitstorm",Intermediate,"a situation that is chaotic and difficult to deal with"
ttpd,Guilty as Sin?,"paradox",Intermediate,"A situation or person that is contradictory or difficult to understand."
ttpd,Guilty as Sin?,"labored",Intermediate,"Requiring a lot of effort or difficulty, or having a strained or unnatural quality."
ttpd,Guilty as Sin?,"propriety",Advanced,"Correct or proper behavior, especially in a social or moral sense."
ttpd,Guilty as Sin?,"haunted",Intermediate,"Past tense of 'haunt', meaning to disturb or trouble someone's mind or feelings."
ttpd,Guilty as Sin?,"stunningly",Intermediate,"In a way that is impressive or striking."
ttpd,Guilty as Sin?,"religiously",Intermediate,"In a way that is devoted or dedicated to a particular cause or activity."
ttpd,Who's Afraid of Little Old Me?,"gallows",Intermediate,"a structure for hanging people, especially as a form of punishment"
ttpd,Who's Afraid of Little Old Me?,"levitate",Intermediate,"to rise or float in the air, often in a magical or supernatural way"
ttpd,Who's Afraid of Little Old Me?,"scandal",Beginner,"a situation in which people are shocked or upset because of something bad or embarrassing that has happened"
ttpd,Who's Afraid of Little Old Me?,"asylum",Intermediate,"a place where people who are mentally ill or disturbed are cared for"
ttpd,Who's Afraid of Little Old Me?,"wretched",Intermediate,"extremely unhappy or miserable"
ttpd,Who's Afraid of Little Old Me?,"narcotics",Intermediate,"substances that are used to relieve pain or produce a feeling of happiness, but can also be addictive"
ttpd,Who's Afraid of Little Old Me?,"caged",Intermediate,"confined or restricted in a way that feels oppressive or limiting"
ttpd,Who's Afraid of Little Old Me?,"trained",Intermediate,"taught or conditioned to behave in a certain way"
ttpd,I Can Fix Him (No Really I Can),"revolting",Intermediate,"causing a feeling of disgust or strong dislike; repulsive."
ttpd,I Can Fix Him (No Really I Can),"calloused",Intermediate,"become hardened or thickened, especially on the skin, due to repeated friction or pressure."
ttpd,I Can Fix Him (No Really I Can),"certain",Intermediate,"having a high degree of confidence or certainty about something."
ttpd,I Can Fix Him (No Really I Can),"halo",Intermediate,"a ring of light around the head of a saint or a person considered to be holy."
ttpd,I Can Fix Him (No Really I Can),"gradе",Intermediate,"a level or standard of quality or achievement."
ttpd,loml,"rekindled",Intermediate,"renewed or reactivated, especially a feeling or relationship"
ttpd,loml,"legendary",Intermediate,"known or celebrated for being exceptionally good or impressive"
ttpd,loml,"impressionist",Advanced,"relating to or characteristic of a style of painting that emphasizes capturing the impression of light and color"
ttpd,loml,"cinephile",Advanced,"a person with a great interest in and knowledge of films"
ttpd,loml,"dynamite",Intermediate,"a powerful explosive device"
ttpd,loml,"valiant",Intermediate,"showing courage or determination"
ttpd,loml,"arson's",Advanced,"relating to or characteristic of arson, the act of setting fire to a building or other property"
ttpd,I Can Do It with a Broken Heart,"refract",Intermediate,"to bend or change the direction of something, especially light, as it passes from one medium to another."
ttpd,I Can Do It with a Broken Heart,"silhouette",Intermediate,"the dark shape of someone or something against a lighter background, especially when seen in profile."
ttpd,I Can Do It with a Broken Heart,"plague",Intermediate,"a serious or widespread problem or disease."
ttpd,I Can Do It with a Broken Heart,"crucial",Intermediate,"extremely important or necessary."
ttpd,I Can Do It with a Broken Heart,"stilettos",Beginner,"high, thin, pointed shoes, typically worn by women."
ttpd,I Can Do It with a Broken Heart,"marks",Beginner,"the points or lines on a surface that are made by something, such as a pen or a brush."
ttpd,I Can Do It with a Broken Heart,"miserable",Intermediate,"feeling or showing great unhappiness or discontent."
ttpd,The Smallest Man Who Ever Lived,"starry-eyed",Beginner,"having a dreamy or romantic look in one's eyes; being infatuated."
ttpd,The Smallest Man Who Ever Lived,"also-ran",Intermediate,"a person or thing that is second-rate or inferior."
ttpd,The Smallest Man Who Ever Lived,"measurе",Intermediate,"a standard or level of quality or achievement."
ttpd,The Smallest Man Who Ever Lived,"stoned",Beginner,"drunk or intoxicated, often to the point of being unconscious or unresponsive."
ttpd,The Smallest Man Who Ever Lived,"oblivion",Intermediate,"a state of being unaware or unconscious of one's surroundings or circumstances."
ttpd,The Smallest Man Who Ever Lived,"declassified",Intermediate,"made public or available after being previously secret or confidential."
ttpd,The Smallest Man Who Ever Lived,"sleeper cell",Intermediate,"a person or group that is secretly working to achieve a particular goal or objective."
ttpd,The Smallest Man Who Ever Lived,"forbidden",Beginner,"not allowed or permitted; prohibited."
ttpd,The Smallest Man Who Ever Lived,"inboxes",Beginner,"a collection of electronic messages or emails."
ttpd,The Smallest Man Who Ever Lived,"performing",Beginner,"acting or pretending to be something or someone; putting on a show."
ttpd,The Smallest Man Who Ever Lived,"in plain sight",Intermediate,"openly or obviously visible; not hidden or concealed."
ttpd,The Smallest Man Who Ever Lived,"forgive",Beginner,"to stop feeling angry or resentful towards someone or something."
ttpd,The Alchemy,"drag",Beginner,"something that is boring or unpleasant"
ttpd,The Alchemy,"circled",Beginner,"to draw a circle around something on a map or diagram"
ttpd,The Alchemy,"amateurs",Beginner,"people who are not skilled or experienced in a particular activity"
ttpd,The Alchemy,"clowns",Beginner,"people who are foolish or annoying"
ttpd,The Alchemy,"reserved",Intermediate,"set aside or kept for a particular purpose"
ttpd,The Alchemy,"alchemy",Advanced,"a medieval chemical science that aimed to transform base metals into gold and find the elixir of life"
ttpd,The Alchemy,"heroin",Intermediate,"a highly addictive opioid drug"
ttpd,The Alchemy,"streak",Beginner,"a series of events or actions that happen in a particular order"
ttpd,Clara Bow,"remarkable",Intermediate,"deserving or receiving attention because of being unusual or exceptional"
ttpd,Clara Bow,"exaggerate",Intermediate,"to make or describe something as being more important or serious than it really is"
ttpd,Clara Bow,"dazzling",Intermediate,"extremely impressive or attractive, often in a way that is attention-grabbing"
ttpd,Clara Bow,"girlish",Beginner,"relating to or characteristic of a young girl, often in a way that is innocent or charming"
ttpd,Clara Bow,"heavenly",Intermediate,"extremely pleasant or enjoyable, often in a way that is considered perfect or ideal"
ttpd,Clara Bow,"flickers",Beginner,"to shine or burn with a weak or unsteady light"
ttpd,Clara Bow,"stained",Intermediate,"marked or discolored with a substance that has left a mark or a spot"
ttpd,Clara Bow,"worshipping",Intermediate,"to regard or treat someone or something with great respect or admiration"
ttpd,Clara Bow,"breaks",Intermediate,"a sudden or unexpected change in a situation or a person's life"
ttpd,The Black Dog,"esoteric",Intermediate,"relating to a mysterious or obscure subject; difficult to understand"
ttpd,The Black Dog,"exorcise",Intermediate,"to remove or get rid of something unwanted or unpleasant"
ttpd,The Black Dog,"tragic",Beginner,"relating to or causing great sadness or suffering"
ttpd,The Black Dog,"intertwined",Intermediate,"connected or linked together in a complex way"
ttpd,The Black Dog,"bravе",Beginner,"showing courage or strength"
ttpd,The Black Dog,"hazing",Intermediate,"the act of treating someone in a harsh or humiliating way, especially as a form of initiation"
ttpd,The Black Dog,"esoteric joke",Intermediate,"a joke that is difficult to understand"
ttpd,imgonnagetyouback,"research",Intermediate,"the activity of investigating or studying a subject or situation in order to gain information or knowledge"
ttpd,imgonnagetyouback,"decide",Beginner,"to make a decision or choice about something"
ttpd,imgonnagetyouback,"upper",Intermediate,"being in a position of authority or control"
ttpd,imgonnagetyouback,"script",Intermediate,"a written or printed version of a play, film, or other work"
ttpd,imgonnagetyouback,"eras",Intermediate,"a period of time marked by a particular event or development"
ttpd,imgonnagetyouback,"bygones",Intermediate,"things that have happened in the past and are now forgotten or forgiven"
ttpd,imgonnagetyouback,"handcuffed",Intermediate,"being restrained or limited in some way"
ttpd,imgonnagetyouback,"bygone",Intermediate,"something that has happened in the past and is now forgotten or forgiven"
ttpd,The Albatross,"scandal",Intermediate,"a public controversy or embarrassing situation"
ttpd,The Albatross,"temptress",Intermediate,"a woman who tries to tempt or seduce someone"
ttpd,The Albatross,"persona non grata",Advanced,"a person who is no longer welcome or accepted in a particular place or situation"
ttpd,The Albatross,"hackles",Intermediate,"the hair on the back of a person's neck, which stands up when they are angry or excited"
ttpd,The Albatross,"parachute",Intermediate,"a device that allows a person to jump from a high place and land safely"
ttpd,The Albatross,"angel",Beginner,"a person who is seen as kind, gentle, and virtuous"
ttpd,Chloe or Sam or Sophia or Marcus,"hologram",Intermediate,"A three-dimensional image created by a computer, especially one that is displayed on a screen."
ttpd,Chloe or Sam or Sophia or Marcus,"decade",Beginner,"A period of ten years."
ttpd,Chloe or Sam or Sophia or Marcus,"absorb",Intermediate,"To take in or understand something, especially a difficult or unpleasant idea."
ttpd,Chloe or Sam or Sophia or Marcus,"idea",Beginner,"A thought or concept in the mind."
ttpd,Chloe or Sam or Sophia or Marcus,"desertion",Intermediate,"The act of leaving or abandoning someone or something."
ttpd,Chloe or Sam or Sophia or Marcus,"phantoms",Intermediate,"Ghosts or spirits, especially those that are thought to haunt a particular place."
ttpd,How Did It End?,"post-mortem",Intermediate,"an examination or analysis of the causes and circumstances of a person's death, or a review of the events leading to a failed project or relationship."
ttpd,How Did It End?,"maladies",Intermediate,"a disease or a set of diseases, or a problem or a set of problems."
ttpd,How Did It End?,"unforeseen",Intermediate,"happening or appearing unexpectedly, or not anticipated or predicted."
ttpd,How Did It End?,"interlopers",Advanced,"people who intrude or interfere with something, or people who are not invited or welcome."
ttpd,How Did It End?,"deflation",Intermediate,"a decrease in value, amount, or degree, or a loss of enthusiasm or energy."
ttpd,How Did It End?,"bereft",Intermediate,"left without something, or feeling sad or unhappy because of a loss."
ttpd,How Did It End?,"dying",Beginner,"in the process of dying, or in a state of decline or decay."
ttpd,So High School,"crinklin'",Intermediate,"a colloquial or informal variant of 'crinkling', referring to a soft, rustling sound"
ttpd,So High School,"entwined",Intermediate,"closely or intimately connected, as if by twisting or turning together"
ttpd,So High School,"twinklin'",Intermediate,"a colloquial or informal variant of 'twinkling', referring to a sparkling or shining light"
ttpd,So High School,"bittersweet",Intermediate,"having both a pleasant and an unpleasant quality, often at the same time"
ttpd,So High School,"ball",Beginner,"to throw a ball, typically in a game or sport, but also used informally to refer to a party or social gathering"
ttpd,So High School,"Aristotle",Advanced,"a famous ancient Greek philosopher, known for his contributions to logic, metaphysics, and ethics"
ttpd,So High School,"throttle",Intermediate,"a control or lever used to regulate the speed or power of an engine or machine"
ttpd,So High School,"scout's honor",Intermediate,"a phrase used to emphasize the truth or sincerity of a statement, often used in a playful or ironic way"
ttpd,I Hate It Here,"precocious",Intermediate,"showing a high level of intelligence or maturity beyond one's age; unusually advanced or sophisticated."
ttpd,I Hate It Here,"consolation",Intermediate,"a feeling of comfort or relief, especially when something unpleasant has happened."
ttpd,I Hate It Here,"construct",Intermediate,"an idea or theory that is created by people, rather than being based on facts."
ttpd,I Hate It Here,"nostalgia",Intermediate,"a feeling of sadness or longing for a past time or place."
ttpd,I Hate It Here,"lunar",Beginner,"relating to the moon."
ttpd,I Hate It Here,"bitter",Beginner,"feeling or showing a strong sense of resentment or anger."
ttpd,I Hate It Here,"romanticism",Intermediate,"a strong feeling of love or idealism, especially for something that is not practical or realistic."
ttpd,I Hate It Here,"lucid",Intermediate,"clear and easy to understand; having a clear and rational mind."
ttpd,Thank You Aimee,"saintly",Intermediate,"having or showing a strong sense of morality and kindness; holy."
ttpd,Thank You Aimee,"reframed",Intermediate,"to change the way one thinks about or interprets something; to reinterpret."
ttpd,Thank You Aimee,"defining",Intermediate,"serving to identify or describe something; characteristic."
ttpd,Thank You Aimee,"black",Beginner,"extremely painful or severe; causing a lot of suffering."
ttpd,Thank You Aimee,"stunnin'",Beginner,"astonishing or impressive; breathtaking."
ttpd,I Look in People's Windows,"afflicted",Intermediate,"feeling or showing a strong negative emotion, such as sadness or anxiety"
ttpd,I Look in People's Windows,"transfixed",Intermediate,"completely absorbed or fascinated by something"
ttpd,I Look in People's Windows,"deranged",Intermediate,"completely crazy or irrational"
ttpd,I Look in People's Windows,"addicted",Intermediate,"having a strong and often unhealthy desire for something"
ttpd,I Look in People's Windows,"tilted",Beginner,"slightly turned to one side"
ttpd,The Prophecy,"throttle",Intermediate,"a lever or control that regulates the speed of an engine or machine"
ttpd,The Prophecy,"lesser",Beginner,"of lower quality or status"
ttpd,The Prophecy,"fable",Intermediate,"a short story, often with a moral lesson, that features animals, plants, or other non-human characters"
ttpd,The Prophecy,"quicksand",Intermediate,"a mixture of water and sand that can suck objects down when stepped on"
ttpd,The Prophecy,"pricked",Beginner,"pierced or wounded"
ttpd,The Prophecy,"sorceress",Intermediate,"a woman who practices magic or has supernatural powers"
ttpd,The Prophecy,"greige",Advanced,"a dull, grayish-brown color"
ttpd,The Prophecy,"coven",Intermediate,"a group of people, especially witches, who meet together to practice magic or worship"
ttpd,Cassandra,"tortured",Intermediate,"caused or characterized by intense mental or emotional suffering"
ttpd,Cassandra,"regret",Beginner,"a feeling of sadness or disappointment because of something that has happened or been done"
ttpd,Cassandra,"snarls",Intermediate,"a twisted or distorted expression, typically of anger or pain"
ttpd,Cassandra,"chorus",Intermediate,"a group of people singing or chanting together, typically in a loud and rhythmic way"
ttpd,Cassandra,"payroll",Intermediate,"a list of people who are paid by a company or organization"
ttpd,Cassandra,"mourning",Intermediate,"a period of sadness or grief, typically after the death of someone"
ttpd,Cassandra,"payroll",Intermediate,"a list of people who are paid by a company or organization"
ttpd,Cassandra,"riot",Intermediate,"a violent and uncontrolled disturbance of the peace, typically involving a large number of people"
ttpd,Cassandra,"shrieking",Intermediate,"making a loud, high-pitched cry, typically in pain or fear"
ttpd,Peter,"beguiling",Intermediate,"causing someone to be attracted or charmed, often in a way that is not genuine"
ttpd,Peter,"galaxies",Intermediate,"large areas of space containing many stars, planets, and other celestial objects"
ttpd,Peter,"masqueraded",Intermediate,"to disguise oneself, often in order to deceive or hide one's true identity"
ttpd,Peter,"perspective",Intermediate,"a particular point of view or way of looking at something"
ttpd,Peter,"shelf life",Intermediate,"the length of time that something remains useful or effective"
ttpd,Peter,"fantasies",Beginner,"ideas or images that are not based on reality, but are pleasant or exciting to think about"
ttpd,Peter,"chapter",Beginner,"a section or part of a book, or a stage or period in someone's life"
ttpd,The Bolter,"frigid",Intermediate,"extremely cold; having a very low temperature"
ttpd,The Bolter,"bewitching",Intermediate,"having a magical or enchanting quality"
ttpd,The Bolter,"reviled",Intermediate,"strongly disliked or hated by many people"
ttpd,The Bolter,"splendidly",Intermediate,"in a magnificent or impressive way"
ttpd,The Bolter,"cad",Advanced,"a man who behaves in a dishonorable or untrustworthy way, especially in relationships"
ttpd,The Bolter,"trophy",Intermediate,"something that is won or acquired as a symbol of achievement or status"
ttpd,The Bolter,"taming",Intermediate,"to make someone or something less wild or aggressive"
ttpd,The Bolter,"leaks",Intermediate,"small cracks or openings in a surface, especially one that is supposed to be solid or watertight"
ttpd,The Bolter,"chariot",Intermediate,"a vehicle, especially a horse-drawn carriage, used for transportation or ceremonial purposes"
ttpd,The Bolter,"breakin'",Intermediate,"breaking or shattering something, especially a relationship"
ttpd,Robin,"bloodthirsty",Intermediate,"having a strong desire to cause harm or violence"
ttpd,Robin,"utter",Beginner,"complete or absolute, without any exception or qualification"
ttpd,Robin,"showmanship",Intermediate,"the art of presenting something in a way that is impressive or entertaining"
ttpd,Robin,"tethered",Intermediate,"fastened or secured with a rope or chain, often to prevent movement or escape"
ttpd,Robin,"curtail",Intermediate,"to reduce or limit something, often in a way that is strict or severe"
ttpd,Robin,"cruel",Intermediate,"unfairly or intentionally causing pain or suffering"
ttpd,Robin,"bounce",Beginner,"to spring back or recover quickly from a difficult or challenging situation"
ttpd,The Manuscript,"torrid",Intermediate,"extremely passionate or intense, often in a way that is considered scandalous or improper"
ttpd,The Manuscript,"donor",Intermediate,"a person who gives something, especially money or a part of their body, for a particular purpose"
ttpd,The Manuscript,"Samaritan",Intermediate,"a person who helps others, especially in an emergency or difficult situation, without expecting anything in return"
ttpd,The Manuscript,"professional",Beginner,"a person who is trained and skilled in a particular job or activity"
ttpd,The Manuscript,"above",Beginner,"higher or more elevated in position, status, or quality"
ttpd,The Manuscript,"board",Beginner,"a flat, usually rectangular, piece of wood or other material used for a particular purpose"
ttpd,The Manuscript,"synchronicity",Advanced,"the occurrence of two or more events that seem to be meaningfully connected, but are not necessarily causally related"
ttpd,The Manuscript,"score",Beginner,"a set of musical notes or a record of the points or marks made in a game or competition"
